id1,id2,t_start,t_end,min_sep
3.386000000000000000e+03,4.243000000000000000e+03,5.600000000000000533e+00,1.710000000000000142e+01,1.000000000000000000e+00
3.386000000000000000e+03,5.178000000000000000e+03,7.299999999999999822e+00,1.800000000000000000e+01,5.000000000000000000e+00
3.386000000000000000e+03,3.944000000000000000e+03,5.100000000000000533e+00,1.610000000000000142e+01,1.949022792660190406e+00
3.386000000000000000e+03,2.265000000000000000e+03,4.000000000000000000e+00,1.280000000000000071e+01,2.295668360733791324e+00
3.386000000000000000e+03,4.242000000000000000e+03,5.600000000000000533e+00,1.650000000000000000e+01,1.000000000000000000e+00
3.386000000000000000e+03,4.552000000000000000e+03,6.200000000000000178e+00,1.710000000000000142e+01,7.740435136658184723e-01
3.386000000000000000e+03,2.758000000000000000e+03,4.000000000000000000e+00,1.340000000000000036e+01,4.679525529759769320e+00
3.386000000000000000e+03,5.099000000000000000e+03,7.200000000000000178e+00,1.780000000000000071e+01,2.236067977499789805e+00
3.386000000000000000e+03,5.108000000000000000e+03,7.200000000000000178e+00,1.780000000000000071e+01,2.236067977499789805e+00
3.386000000000000000e+03,4.553000000000000000e+03,6.200000000000000178e+00,1.660000000000000142e+01,1.000000000000000000e+00
3.386000000000000000e+03,2.316000000000000000e+03,4.000000000000000000e+00,1.190000000000000036e+01,3.495308737374155594e+00
3.386000000000000000e+03,5.008000000000000000e+03,7.000000000000000000e+00,1.680000000000000071e+01,1.414213562373095145e+00
3.386000000000000000e+03,5.005000000000000000e+03,7.000000000000000000e+00,1.669999999999999929e+01,2.000000000000000000e+00
3.386000000000000000e+03,4.817000000000000000e+03,6.700000000000000178e+00,1.630000000000000071e+01,1.095238095238094900e+00
3.386000000000000000e+03,6.162000000000000000e+03,9.200000000000001066e+00,1.800000000000000000e+01,2.236067977499789805e+00
3.386000000000000000e+03,3.146000000000000000e+03,4.000000000000000000e+00,1.290000000000000036e+01,4.890151352147864117e+00
3.386000000000000000e+03,2.999000000000000000e+03,4.000000000000000000e+00,1.250000000000000000e+01,2.236067977499789805e+00
3.386000000000000000e+03,3.148000000000000000e+03,4.000000000000000000e+00,1.259999999999999964e+01,3.562139595574881135e+00
3.386000000000000000e+03,6.640000000000000000e+03,1.009999999999999964e+01,1.800000000000000000e+01,1.000000000000000000e+00
